id_tran,mes,prima,cliente,productos,red
23777,12,375.36,K3312819AM,145A,sucursal1
23778,8,405.65,E3976567ST,145A,sucursal8
23779,7,366.01,J3924195SS,145A,sucursal1
23780,6,364.02,O3269265WT,145A,sucursal7
23781,9,410.96,D2220014IM,145A,sucursal4
23782,1,463.26,U1690421RF,145A,sucursal6
23783,9,437.29,O4515062GQ,145A,sucursal7
23784,9,426.76,E2627048DN,145A,sucursal3
23785,3,369.85,N1511362LV,145A,sucursal6
23786,3,392.08,M4858805UI,145A,sucursal1
23787,2,404.91,T2283594NK,145A,sucursal2
23788,9,368.53,V4579065ZK,145A,sucursal10
23789,9,402.59,F1896017RP,145A,sucursal8
23790,6,426.02,J1939816GG,145A,sucursal5
23791,5,315.24,F4271601CM,145A,sucursal10
23792,11,219.03,S2918323JS,145A,sucursal2
23793,9,457.64,E4405451HX,145A,sucursal2
23794,3,306.2,P1513073JP,145A,sucursal7
23795,10,371.95,B4173341RA,145A,sucursal1
23796,12,350.86,P3458102PC,145A,sucursal3
23797,11,382.21,M3615815UY,145A,sucursal5
23798,12,330.4,W3166766DZ,145A,sucursal9
23799,6,334.25,X4584185BE,145A,sucursal7
23800,1,717.63,E4289181DN,145A,sucursal7
23801,8,451.03,F2866219AD,145A,sucursal1
23802,8,341.98,L4464882EL,145A,sucursal8
23803,2,375.38,D3415223HT,145A,sucursal8
23804,12,386.41,T3919335BT,145A,sucursal5
23805,4,327.4,I3948209SN,145A,sucursal10
23806,7,363.83,Y2034471XU,145A,sucursal7
23807,6,335.63,C4679596WE,145A,sucursal1
23808,9,398.99,I3190476EK,145A,sucursal10
23809,9,293.51,Z4079768NZ,145A,sucursal6
23810,6,319.9,W1637467EY,145A,sucursal8
23811,11,452.15,U3360027ZL,145A,sucursal9
23812,8,307.36,O4169163AX,145A,sucursal4
23813,1,425.79,B2150713NO,145A,sucursal2
23814,9,234.58,D2646873ZO,145A,Canalonline
23815,10,385.29,D1519071UL,145A,sucursal3
23816,4,395.54,Y4700115MX,145A,sucursal8
23817,5,295.62,K4856722MK,145A,sucursal5
23818,10,466.29,Z4286052HW,145A,sucursal2
23819,5,314.74,L4407911UW,145A,sucursal4
23820,12,345.65,W3510820TK,145A,sucursal1
23821,11,406.04,Y3364458FZ,145A,sucursal3
23822,7,324.64,P1605302MN,145A,sucursal3
23823,7,382.71,V1758338OK,145A,sucursal7
23824,2,341.84,C4476931XW,145A,sucursal1
23825,5,230.95,F2771495AK,145A,sucursal5
23826,11,359.87,O3790775SI,145A,sucursal6
23827,9,443.38,A4633721HJ,145A,sucursal2
23828,2,444.98,K3683130WY,145A,sucursal10
23829,9,249.12,M4801085FP,145A,sucursal3
23830,6,551.41,H3201932AK,145A,sucursal5
23831,1,309.66,N1936646BW,145A,sucursal9
23832,10,323.06,U1530196ZN,145A,sucursal2
23833,3,330.4,V2814176BF,145A,sucursal1
23834,5,229.44,S3021737FO,145A,sucursal7
23835,11,802.92,S3034515KE,145A,sucursal8
23836,12,319.17,I3389165BN,145A,sucursal5
23837,4,265.52,P3671749XR,145A,sucursal10
23838,5,618.04,C1638740JX,145A,sucursal1
23839,12,480.8,A3813529IG,145A,sucursal8
23840,3,384.44,M2560980DU,145A,sucursal7
23841,4,498.95,T4439671HQ,145A,sucursal5
23842,7,279.62,Q2777315NT,145A,sucursal3
23843,4,257.97,D4204555KT,145A,Canalonline
23844,7,326.03,Z1702073XO,145A,sucursal9
23845,3,514.55,K1632507JY,145A,sucursal8
23846,7,361.53,V4877568YR,145A,sucursal9
23847,8,341.78,Z3539919AE,145A,sucursal9
23848,3,380.27,E3942866NR,145A,sucursal5
23849,4,363.25,R4764240PN,145A,sucursal4
23850,2,319.57,F1788431FN,145A,sucursal8
23851,3,423.72,P2625083SK,145A,sucursal9
23852,9,348.82,U4753296TA,145A,sucursal4
23853,9,405.89,T2035005KD,145A,sucursal3
23854,6,492.93,E4583198LG,145A,sucursal3
23855,2,401.34,B1750073EX,145A,sucursal5
23856,5,384.42,Z2850786FX,145A,sucursal5
23857,7,320.5,J2217550CI,145A,sucursal3
23858,7,204.34,H3972442MD,145A,Canalonline
23859,7,514.4,C2325488OT,145A,sucursal1
23860,10,534.16,V4882779MK,145A,sucursal2
23861,4,351.91,Y2558141ZZ,145A,sucursal5
23862,10,515.86,W2213528CY,145A,sucursal4
23863,5,585.58,H3833903VS,145A,sucursal6
23864,6,189.3,Y3629539IF,145A,Canalonline
23865,7,343.08,R3275714QD,145A,sucursal1
23866,11,237.25,H3614053BK,145A,Canalonline
23867,3,543.74,X3480886ZD,145A,sucursal8
23868,11,262.02,H2612795IC,145A,sucursal5
23869,7,404.28,B1771241ZL,145A,sucursal2
23870,9,369.73,D2835638WF,145A,sucursal6
23871,9,201.69,K3661511VY,145A,Canalonline
23872,9,302.28,E4753670ZI,145A,sucursal1
23873,9,396.04,C1659484SM,145A,sucursal5
23874,11,377.21,L3678917RT,145A,sucursal9
23875,4,396,G3558213CJ,145A,sucursal5
23876,2,399.35,P1723545RY,145A,sucursal1
23877,3,391.93,J3595694SA,145A,sucursal7
23878,2,469.17,G3208487PF,145A,sucursal7
23879,3,350.37,C3373059PI,145A,sucursal2
23880,2,166.42,Z2974875LO,145A,Canalonline
23881,11,338.87,F2080682MD,145A,sucursal2
23882,8,482.96,S1872528YO,145A,sucursal8
23883,5,226.6,X4191758OK,145A,Canalonline
23884,10,394.29,B1594079KY,145A,sucursal5
23885,11,591.08,O3702234ND,145A,sucursal6
23886,2,386.01,D3365627DM,145A,sucursal6
23887,4,192.97,R2408447NS,145A,Canalonline
23888,11,405.05,E3043926IG,145A,sucursal5
23889,8,402.47,O2755347QT,145A,sucursal8
23890,2,441.9,I3576530RN,145A,sucursal5
23891,9,220.58,H3507357LM,145A,Canalonline
23892,8,909.72,R1962324CK,145A,sucursal1
23893,12,508.14,P4147531IA,145A,sucursal2
23894,1,379.58,X2661296FE,145A,sucursal1
23895,7,294.6,N1930419QQ,145A,sucursal6
23896,2,326.39,L2706990RC,145A,sucursal6
23897,7,399.36,F4635251LV,145A,sucursal1
23898,6,346.4,S2199262FG,145A,sucursal3
23899,2,351.92,E1623627GP,145A,sucursal8
23900,9,339.26,A2741019HF,145A,sucursal1
23901,7,351.86,B2539835TY,145A,sucursal5
23902,3,308.05,J4545308JG,145A,sucursal4
23903,3,463.2,L3852591VF,145A,sucursal10
23904,7,130.99,M2278565PQ,145A,Canalonline
23905,11,342.2,Z2029250GH,145A,sucursal9
23906,12,357.14,G3852515YV,145A,sucursal4
23907,6,353.94,S4583682EN,145A,sucursal8
23908,3,394.76,T2029471OB,145A,sucursal3
23909,1,413.94,M4626988EL,145A,sucursal5
23910,11,286.67,W3945163QY,145A,sucursal2
23911,6,290.33,K2309664GN,145A,sucursal2
23912,5,501.78,Z1924221OJ,145A,sucursal5
23913,10,585.96,G4163534KZ,145A,sucursal6
23914,6,363.41,T3935206SN,145A,sucursal6
23915,1,324.43,L1772599BG,145A,sucursal5
23916,7,410.53,P4413128GE,145A,sucursal8
23917,8,338.76,Y4660827UU,145A,sucursal8
23918,4,442.27,X3479192WU,145A,sucursal8
23919,6,549.32,S3348875FS,145A,sucursal5
23920,6,364.24,V4614428SR,145A,sucursal2
23921,12,286.88,D2984722PM,145A,sucursal5
23922,3,343,L3912447DL,145A,sucursal3
23923,2,334.5,B4766433HF,145A,sucursal2
23924,6,363.4,S4424666DH,145A,sucursal9
23925,6,346.4,O2095267NY,145A,sucursal8
23926,4,109.98,A1762594BF,145A,sucursal5
23927,9,393.14,Y4046709VG,145A,sucursal4
23928,9,226.64,S2030870II,145A,sucursal3
23929,11,313.69,H3819786IR,145A,sucursal5
23930,12,387.43,Y3862508AS,145A,sucursal2
23931,7,341.15,R2132580JA,145A,sucursal8
23932,8,269.81,G3956031YR,145A,sucursal4
23933,5,386.22,W4818148IC,145A,sucursal8
23934,9,336.39,R2051173SQ,145A,sucursal8
23935,11,263.83,A3421706BX,145A,sucursal9
23936,8,242.1,P3955838NK,145A,sucursal8
23937,6,349.53,L3928428OI,145A,sucursal3
23938,12,359.69,L2162414EC,145A,sucursal2
23939,2,328.67,U1831263PD,145A,sucursal3
23940,1,289.07,X2929951ZI,145A,sucursal2
23941,8,414.09,I3235346AP,145A,sucursal3
23942,3,263.75,G4628207KA,145A,sucursal5
23943,12,266.44,G3326007WW,145A,sucursal4
23944,12,728.39,D1918925PH,145A,sucursal9
23945,6,345.49,L1856699KF,145A,sucursal10
23946,2,438.75,B2841349KH,145A,sucursal1
23947,12,319.31,D3429038GO,145A,sucursal2
23948,10,363.62,N1940123XR,145A,sucursal5
23949,11,298.64,I1833356XF,145A,sucursal8
23950,10,302.51,E4326930ZQ,145A,Canalonline
23951,1,396.9,G2981004CZ,145A,sucursal5
23952,5,297.6,H3770883NH,145A,sucursal5
23953,11,249.45,W3457062KI,145A,sucursal3
23954,11,360.83,R2030233SC,145A,sucursal3
23955,6,385.08,L2049268WU,145A,sucursal8
23956,6,439.33,U3835709FR,145A,sucursal5
23957,1,335.85,B4845000GG,145A,sucursal5
23958,5,223.52,P4816685HG,145A,Canalonline
23959,4,312.7,B4080304PC,145A,sucursal7
23960,9,495.18,V2302621JL,145A,sucursal3
23961,9,310.12,P4532365VZ,145A,sucursal2
23962,2,418.4,K3398844TR,145A,sucursal2
23963,10,409.88,M4569142EG,145A,sucursal6
23964,12,459.44,A1868499EM,145A,sucursal3
23965,5,299.29,K3565798NL,145A,sucursal8
23966,10,428.79,K1825444SY,145A,sucursal8
23967,9,259.35,V4390231RE,145A,sucursal1
23968,11,357.61,S3222244RM,145A,sucursal6
23969,4,339.64,Q1599255FB,145A,sucursal9
23970,11,231.91,V1672334WY,145A,sucursal1
23971,12,311.9,D1644390TH,145A,sucursal8
23972,3,357.24,I1906384SV,145A,sucursal5
23973,11,378.5,Y3976118CC,145A,sucursal9
23974,6,426.73,V4455544JO,145A,sucursal5
23975,12,274.81,G4035636QF,145A,sucursal1
23976,11,450.89,M1998092OF,145A,sucursal1
23977,7,292.86,C3245570HA,145A,sucursal8
23978,3,400.28,I2925036XN,145A,sucursal4
23979,1,619.81,E3640783LB,145A,sucursal1
23980,1,468.26,V4115485JC,145A,sucursal7
23981,7,374.92,E3435918YB,145A,sucursal6
23982,6,271.78,P2321596WB,145A,sucursal5
23983,2,433.63,C2429981HZ,145A,sucursal1
23984,2,279.28,U2652597OX,145A,sucursal5
23985,11,190.53,R3900875WB,145A,Canalonline
23986,7,278.98,R2042726IC,145A,sucursal3
23987,10,551.75,B4843724EN,145A,sucursal8
23988,11,345.32,R4332581HT,145A,sucursal1
23989,9,327.78,V1740323WO,145A,sucursal1
23990,9,357.95,U3721451JF,145A,sucursal1
23991,12,536.15,G2378633OT,145A,sucursal3
23992,5,405.47,T3802315KY,145A,sucursal2
23993,11,80.38,Q2556593JX,145A,sucursal6
23994,1,146.76,N4096821UJ,145A,Canalonline
23995,9,271.43,I4796739AT,145A,sucursal10
23996,5,358.84,E3589300NV,145A,sucursal8
23997,11,386.68,F3428009VY,145A,sucursal2
23998,5,270.85,K1521594RT,145A,sucursal3
23999,9,416.91,P4609470CI,145A,sucursal4
24000,9,409.13,C3310556NI,145A,sucursal8
24001,12,263.75,A4507442TC,145A,sucursal3
24002,1,392.47,D4021799ZU,145A,sucursal6
24003,2,438.53,U2688882RF,145A,sucursal2
24004,12,415.72,J4703437PT,145A,sucursal5
24005,5,308.81,P4546433TF,145A,sucursal6
24006,12,288.95,L4545766OK,145A,sucursal1
24007,10,361.19,J3233366AO,145A,sucursal8
24008,12,377.14,K4539614IS,145A,sucursal6
24009,2,418.44,Z3190305KT,145A,sucursal8
24010,1,344.88,K3092488HL,145A,sucursal3
24011,2,556.32,Q4302348CU,145A,sucursal8
24012,4,320.22,W3749050IP,145A,sucursal7
24013,3,336.49,J2952519QK,145A,sucursal5
24014,9,400.1,C2805696RT,145A,sucursal5
24015,9,212.59,P1649414QN,145A,Canalonline
24016,5,230.3,C4521032AR,145A,Canalonline
24017,5,311.1,A4101393YZ,145A,sucursal5
24018,6,361.91,Y2158277WK,145A,sucursal3
24019,3,448.35,C1912816SZ,145A,sucursal3
24020,12,366.45,S1906496RE,145A,sucursal2
24021,11,347.58,S2236564EF,145A,sucursal7
24022,10,336.06,M1977267TK,145A,sucursal9
24023,4,357.04,K2029048CT,145A,sucursal9
24024,3,363.4,P3272578JA,145A,sucursal8
24025,10,319.18,S3057300JQ,145A,sucursal5
24026,8,344.18,X1640772ZT,145A,sucursal3
24027,3,330.8,J2514461WI,145A,Canalonline
24028,3,191.56,D3334874IT,145A,Canalonline
24029,6,457.85,V1674619WW,145A,sucursal1
24030,7,424.24,K2738837CU,145A,sucursal3
24031,12,239.02,C3831137GK,145A,sucursal3
24032,5,341.46,E1561451LE,145A,sucursal10
24033,12,266.02,Z4312650PD,145A,sucursal5
24034,9,303.74,R2536887WR,145A,sucursal5
24035,8,282.17,F2484888VT,145A,sucursal2
24036,2,358.1,C3681931KI,145A,sucursal3
24037,2,339.53,E4809387DD,145A,sucursal1
24038,5,311.81,L2682540DU,145A,sucursal3
24039,6,303.65,G3143964TY,145A,sucursal5
24040,8,359.11,K2114958EF,145A,sucursal10
24041,8,247.83,Y1847273UC,145A,Canalonline
24042,5,449.89,M2803907BP,145A,sucursal1
24043,2,480.41,M4105466XE,145A,sucursal8
24044,3,272.89,Y3386331KQ,145A,sucursal6
24045,6,444.18,R3044322US,145A,sucursal1
24046,1,348.84,J3184423LL,145A,sucursal4
24047,11,311.2,E2918374BV,145A,sucursal6
24048,9,303.45,N3008031FP,145A,sucursal8
24049,4,424.58,W3016281ZO,145A,sucursal8
24050,2,393.29,Y2282335ZZ,145A,sucursal2
24051,10,389.92,E2567035AQ,145A,sucursal6
24052,9,367.51,I1501669HQ,145A,sucursal8
24053,11,405.42,D3132933BY,145A,sucursal2
24054,11,119.31,K3292247XV,145A,sucursal8
24055,5,345.92,E3520269UM,145A,sucursal5
24056,12,214.23,E3688696WG,145A,sucursal5
24057,4,458.54,E1855375PF,145A,sucursal9
24058,10,369.7,E2123202CS,145A,sucursal7
24059,3,353.65,C3558747FB,145A,sucursal8
24060,4,378.64,U3852027WN,145A,sucursal5
24061,7,441.67,V1864144VB,145A,sucursal10
24062,3,473.1,X2676686OR,145A,sucursal10
24063,4,274.82,O2102353WQ,145A,sucursal3
24064,10,255.87,D4240044MX,145A,sucursal4
24065,5,417.98,A2268405KZ,145A,sucursal5
24066,7,218.45,B2156078MJ,145A,Canalonline
24067,7,131.22,T2751917SV,145A,Canalonline
24068,4,321.93,T2862652RG,145A,sucursal8
24069,11,341.55,T2980079AO,145A,sucursal2
24070,3,375.34,U2055656AL,145A,sucursal5
24071,2,241.41,B4224677GX,145A,Canalonline
24072,1,411.84,I4392994VE,145A,sucursal3
24073,9,285.81,B4876752VJ,145A,sucursal1
24074,2,122.53,H4297138PK,145A,Canalonline
24075,2,387.6,R3691051MI,145A,sucursal1
24076,6,280.9,Y2960288FT,145A,sucursal5
24077,6,339.24,O2113784HE,145A,sucursal10
24078,12,419.37,V4355218UU,145A,sucursal5
24079,6,535.85,S3326701ZH,145A,sucursal6
24080,10,254.14,D2329544XO,145A,sucursal8
24081,12,305.17,T1966183AU,145A,sucursal4
24082,7,289.69,B3529801LE,145A,sucursal3
24083,7,276.7,R4709320EG,145A,sucursal8
24084,10,430.94,D2779072JS,145A,sucursal10
24085,3,352.79,E3570863KG,145A,sucursal1
24086,11,479.49,B3121175ZB,145A,sucursal5
24087,11,278.99,O1536235XL,145A,Canalonline
24088,2,307.36,K3084891HU,145A,sucursal3
24089,6,354.92,X1974442JA,145A,sucursal3
24090,4,404.04,D2647451YL,145A,sucursal2
24091,8,357.78,V1798060GV,145A,sucursal1
24092,6,298.16,S2490833GN,145A,sucursal5
24093,12,430.81,D1922403EH,145A,sucursal7
24094,3,287.75,H3549505BE,145A,sucursal8
24095,8,259.44,L3949735FQ,145A,sucursal5
24096,8,246.38,V1577666BU,145A,sucursal4
24097,4,318.34,B1756859NU,145A,sucursal5
24098,6,311.67,O2293049LR,145A,sucursal7
24099,7,343.93,H4328853EI,145A,sucursal8
24100,2,367.67,Q2909853OT,145A,sucursal2
24101,12,361.94,B2706979CD,145A,sucursal5
24102,3,400.58,F2986544CG,145A,sucursal6
24103,11,328.73,J2538529UE,145A,sucursal3
24104,3,405.15,L3646432BX,145A,sucursal8
24105,10,471.19,E4346857SC,145A,sucursal8
24106,5,420.23,L2058476YA,145A,sucursal5
24107,8,417.46,J3787843BV,145A,sucursal9
24108,3,297.4,K1753069IC,145A,sucursal6
24109,5,383.65,S1805809AV,145A,sucursal2
24110,12,371.95,H1870154GK,145A,sucursal1
24111,10,342.45,H1771700MU,145A,sucursal6
24112,10,245.79,R3504390JS,145A,Canalonline
24113,6,283.38,H3622359DV,145A,sucursal10
24114,7,320.31,X4735730DK,145A,sucursal3
24115,10,516.36,G3672166RP,145A,sucursal1
24116,2,397.03,A1847760KS,145A,sucursal8
24117,8,396.72,J3075773AQ,145A,sucursal3
24118,11,713.75,K1529461VD,145A,Canalonline
24119,3,472.33,Q2265007AW,145A,sucursal3
24120,9,260.86,U4489777MF,145A,sucursal6
24121,10,155.29,D3193267DW,145A,Canalonline
24122,2,383.76,I3980763JT,145A,sucursal10
24123,11,285.16,X4599475XO,145A,sucursal7
24124,12,389.28,Z2171232YG,145A,sucursal8
24125,9,303.53,C2612817WE,145A,sucursal5
24126,5,216.99,X3742484GV,145A,Canalonline
24127,2,448.28,Z2780492DZ,145A,sucursal10
24128,3,354.49,O3518045HD,145A,sucursal5
24129,7,441.92,I4270352MZ,145A,sucursal5
24130,4,355.57,L3397542GD,145A,sucursal1
24131,7,275.18,K3347601WC,145A,sucursal9
24132,8,299.74,A3867383GI,145A,sucursal1
24133,5,397.47,W3688387LR,145A,sucursal9
24134,8,515.72,E2953118JU,145A,sucursal5
24135,1,297.85,V1638036TT,145A,sucursal4
24136,12,415.82,I2840537CE,145A,sucursal5
24137,12,378.06,Z4395586GV,145A,sucursal2
24138,5,381.11,X4378491VC,145A,sucursal7
24139,6,309.9,K2565756PW,145A,sucursal6
24140,2,399.43,J2245623WT,145A,sucursal3
24141,8,390.8,M4015903QD,145A,sucursal1
24142,8,160.88,V3995835HZ,145A,Canalonline
24143,10,351.12,A3969852SR,145A,sucursal7
24144,12,328.39,Z2616837JL,145A,sucursal4
24145,11,296.24,S3356656CQ,145A,sucursal4
24146,3,320.08,I4120528FP,145A,sucursal8
24147,12,332.89,C2828242ZG,145A,sucursal2
24148,3,364.86,V2063081WK,145A,sucursal3
24149,3,418.78,G4560471HN,145A,sucursal2
24150,6,354.93,T1935060OC,145A,sucursal3
24151,6,243.67,V4519422AJ,145A,Canalonline
24152,11,309.69,N2960303MS,145A,sucursal8
24153,11,335.28,K3181784JN,145A,sucursal1
24154,9,211.86,L3404799WZ,145A,Canalonline
24155,2,233.77,F4856848HD,145A,sucursal5
24156,11,347.06,P4556682TB,145A,sucursal6
24157,3,412.93,T2084934YR,145A,sucursal3
24158,1,384.47,U2534522BT,145A,sucursal6
24159,2,276.8,H4268407AZ,145A,sucursal5
24160,8,342.22,J3525645NR,145A,sucursal7
24161,5,151.2,P1825473GY,145A,Canalonline
24162,6,399.18,M2640513FA,145A,sucursal5
24163,6,221.89,Z1701236GW,145A,sucursal2
24164,11,366.91,R2066213ZS,145A,sucursal1
24165,10,237.28,N2436895WY,145A,sucursal2
24166,10,354.17,O2324449ES,145A,sucursal5
24167,2,371.9,S3886813XS,145A,sucursal5
24168,8,431.67,L2497484UM,145A,sucursal10
24169,3,230.61,U2380035TT,145A,Canalonline
24170,10,257.05,T2480389WU,145A,sucursal2
24171,12,346.56,U2688834GK,145A,sucursal1
24172,6,353.32,Q2288286HA,145A,sucursal8
24173,9,259.68,T4212273WV,145A,sucursal3
24174,7,437.73,Q2292120RS,145A,sucursal1
24175,9,343.02,S4472790OJ,145A,sucursal4
24176,12,135,M2021604TN,145A,Canalonline
24177,9,380.67,N3270221WT,145A,sucursal3
24178,1,635.46,H1678579QW,145A,Canalonline
24179,2,415.23,B4850798GF,145A,sucursal9
24180,7,319.89,R4723746WC,145A,sucursal2
24181,5,380.66,A3489998DC,145A,sucursal1
24182,5,385.37,Y4837483IX,145A,sucursal2
24183,10,345.04,B1739467SW,145A,sucursal1
24184,3,446.95,W2447468EE,145A,sucursal5
24185,8,407.38,Z4785197QU,145A,sucursal5
24186,6,191.71,U4185535HW,145A,Canalonline
24187,1,500.84,L3059576TN,145A,sucursal5
24188,11,390.44,Q1932151VQ,145A,sucursal7
24189,7,332.2,C3729651FC,145A,sucursal8
24190,1,246.38,J4173896DJ,145A,sucursal1
24191,11,423.22,I3548478NG,145A,sucursal5
24192,10,407.82,A4703433GI,145A,sucursal5
24193,10,356.77,E1540266AG,145A,sucursal8
24194,7,286.42,N3311289XU,145A,sucursal1
24195,6,442.27,V2275009CY,145A,sucursal1
24196,7,395.26,D2262437DR,145A,sucursal3
24197,12,294.06,Q4407529FN,145A,sucursal2
24198,7,367.71,K4064838DF,145A,sucursal1
24199,1,267.95,A4851038HW,145A,sucursal1
24200,5,378.43,W2295353UY,145A,sucursal1
24201,9,348.88,S4811231ZC,145A,sucursal3
24202,1,209.76,J2582322UA,145A,Canalonline
24203,10,228.99,P3655243LA,145A,Canalonline
24204,7,419.15,K2739685ZB,145A,sucursal4
24205,2,373.28,R3748609OP,145A,sucursal5
24206,4,224.87,I4323929RL,145A,Canalonline
24207,12,164.93,M1595524GZ,145A,Canalonline
24208,4,252.57,D2072536IH,145A,sucursal8
24209,2,182.55,G3537465XW,145A,Canalonline
24210,12,336.87,G4242362OR,145A,sucursal10
24211,8,398.61,S4290161HB,145A,sucursal5
24212,7,333.05,L1563475LM,145A,sucursal8
24213,3,531.94,Q3037059UY,145A,sucursal6
24214,6,612.85,W4210610LL,145A,sucursal2
24215,3,417.93,S2456195FQ,145A,sucursal8
24216,7,368.23,N1788378TU,145A,sucursal8
24217,11,366.01,O1990552YJ,145A,sucursal5
24218,5,319.21,L2748074PK,145A,sucursal7
24219,5,360.32,N3296610JU,145A,sucursal2
24220,3,305.96,G1849071DO,145A,sucursal2
24221,5,330.87,B4316455GF,145A,sucursal5
24222,3,201.4,E3282923JL,145A,Canalonline
24223,3,314.01,N3025167OC,145A,sucursal1
24224,8,348.86,F1786176FP,145A,sucursal1
24225,11,373.96,B2200366VJ,145A,sucursal8
24226,9,556.16,D2945737YN,145A,sucursal5
24227,5,275.98,K3045237JY,145A,Canalonline
24228,3,374.03,F4239444OG,145A,sucursal1
24229,2,364.33,F4307814NX,145A,sucursal8
24230,9,296.41,M3027823RK,145A,sucursal5
24231,2,226.94,W3358288YK,145A,Canalonline
24232,8,354.31,B4845553DW,145A,sucursal1
24233,6,285.8,K3803259YW,145A,sucursal5
24234,7,381.87,G2723631KS,145A,sucursal9
24235,12,353.95,K2011279SB,145A,sucursal8
24236,5,486.85,Y3025802IX,145A,sucursal5
24237,10,458.1,R3560126EC,145A,sucursal1
24238,2,417.34,L3105094ZC,145A,sucursal8
24239,1,368.39,Y3648990UI,145A,sucursal6
24240,9,171.08,V3779858DT,145A,Canalonline
24241,3,356.15,T1701881CY,145A,sucursal1
24242,5,366.84,Y2212430UR,145A,sucursal1
24243,11,304.93,X3290071ML,145A,sucursal6
24244,5,397.74,O3493047KI,145A,sucursal3
24245,1,371.45,Y4722912BU,145A,sucursal4
24246,2,342.96,U1842812KU,145A,sucursal5
24247,9,297.12,G3438634OQ,145A,sucursal4
24248,7,343.2,S4894389TB,145A,sucursal6
24249,7,341.87,O1775973JW,145A,sucursal3
24250,1,316.04,J4578045OV,145A,sucursal7
24251,5,329.08,C2989050OP,145A,Canalonline
24252,9,317.78,T3905009YV,145A,sucursal6
24253,4,349.52,Y2207331FJ,145A,sucursal7
24254,3,435.74,I1708810PV,145A,sucursal1
24255,5,366.08,I3511101KN,145A,sucursal8
24256,9,214.61,O1543626MH,145A,Canalonline
24257,2,302.49,A3451627KG,145A,sucursal3
24258,4,310,N3505002TF,145A,sucursal6
24259,6,338.89,K4241336DV,145A,sucursal1
24260,2,452.85,N3658054ZV,145A,sucursal6
24261,2,455.3,F3339265AK,145A,sucursal3
24262,10,428.18,W4112100VN,145A,sucursal1
24263,6,445.11,B1914104LD,145A,sucursal4
24264,10,287.71,F3731348MH,145A,sucursal5
24265,5,289.04,X4623807HJ,145A,sucursal8
24266,9,382.14,P3649786QH,145A,sucursal1
24267,9,496.1,H2127516IA,145A,sucursal3
24268,11,227.73,I4628921EN,145A,Canalonline
24269,4,176.23,F2982353PN,145A,Canalonline
24270,7,310.99,V4210986XG,145A,sucursal5
24271,3,250.84,R3198680MF,145A,sucursal6
24272,8,317.42,E2201576AG,145A,sucursal9
24273,6,207.88,B1844589UT,145A,Canalonline
24274,6,244.11,W3211771NN,145A,sucursal3
24275,12,347.17,X2334728CR,145A,sucursal3
24276,1,399.01,T1963803IZ,145A,sucursal7
24277,4,345.96,U3370800CI,145A,sucursal5
24278,6,619.73,Z1599895TW,145A,sucursal7
24279,9,354.61,S2622296OV,145A,sucursal8
24280,7,295.3,Q2256064CJ,145A,sucursal5
24281,9,407.1,N1978928EW,145A,sucursal5
24282,5,372.8,V4355263IS,145A,sucursal8
24283,6,179.26,H4869213DT,145A,Canalonline
24284,11,362.98,E3699953NL,145A,sucursal1
24285,11,464.96,A4654547EK,145A,sucursal4
24286,1,443.36,O3642683ST,145A,sucursal9
24287,7,574.94,H4726229WW,145A,sucursal5
24288,5,316.34,B4696194TK,145A,sucursal6
24289,7,521.42,U3835248NP,145A,sucursal6
24290,4,472.82,K2559468NY,145A,sucursal5
24291,11,384.29,G1766536LD,145A,sucursal2
24292,3,275.97,W2133517FD,145A,sucursal7
24293,7,351.25,R3853959GO,145A,sucursal9
24294,6,327.46,S4633152KQ,145A,sucursal1
24295,4,348.87,L3552962GR,145A,sucursal1
24296,2,374.58,W3126007HP,145A,sucursal6
24297,11,345.18,G3751520GD,145A,sucursal5
24298,5,463.07,E2955837FB,145A,sucursal3
24299,4,337.31,U3820007ZM,145A,sucursal5
24300,7,377.25,C2836786JL,145A,sucursal8
24301,12,252.4,B3166497TB,145A,sucursal8
24302,11,374.13,G3840265EY,145A,sucursal3
24303,12,320.31,D2100911YQ,145A,sucursal2
24304,3,316.13,E4667772JL,145A,sucursal5
24305,1,237.23,E1907705IN,145A,Canalonline
24306,11,513.31,N3568901LZ,145A,sucursal5
24307,12,300.56,F2074016VD,145A,sucursal10
24308,5,274.49,X4194476MX,145A,sucursal3
24309,10,147.97,R4015879NT,145A,Canalonline
24310,3,381.07,W2743773HU,145A,sucursal3
24311,10,450.76,K4044729ET,145A,sucursal7
